Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price
https://www.gsmarena.com/vivo_y21e-11325.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y21-.jpg,vivo Y21e,"2022, January",182,Android 11,64,6.51,720x1600,3,5000,13,12199
https://www.gsmarena.com/vivo_y21t-11294.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y21s.jpg,vivo Y21t,"2022, January",182,Android 11,128,6.51,720x1600,4,5000,50,15499
https://www.gsmarena.com/vivo_iqoo_u5-11276.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-u5.jpg,vivo iQOO U5,"2022, January",185,Android 12,128,6.58,1080x2408,4,5000,50,14990
https://www.gsmarena.com/vivo_s12_pro-11283.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s12-pro.jpg,vivo S12 Pro,"2021, December",171,Android 11,128,6.56,1080x2400,8,4300,108,40290
https://www.gsmarena.com/vivo_s12-11272.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s12.jpg,vivo S12,"2021, December ",179,Android 11,128,6.44,1080x2400,8,4200,108,33190
https://www.gsmarena.com/vivo_y33s-11067.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y33s.jpg,vivo Y33s,"2021, August",182,Android 11,64,6.58,1080x2408,4,5000,50,15990
https://www.gsmarena.com/vivo_y21-11063.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y21-.jpg,vivo Y21,"2021, August",182,Android 11,64,6.51,720x1600,4,5000,13,12487
https://www.gsmarena.com/vivo_iqoo_8_pro-11057.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-8-pro--.jpg,vivo iQOO 8 Pro,"2021, August",205,Android 11,256,6.78,1440x3200,8,4500,50,57290
https://www.gsmarena.com/vivo_iqoo_u3x_standard-11198.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-u3x-standard.jpg,vivo iQOO U3x Standard,"2021, June",191.4,Android 11,128,6.51,720x1600,4,5000,13,13890
https://www.gsmarena.com/vivo_iqoo_8-11058.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-8.jpg,vivo iQOO 8,"2021, August",200,Android 11,128,6.56,1080x2376,8,4350,50,43590
https://www.gsmarena.com/vivo_y12a-11033.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y12s.jpg,vivo Y12a,"2021, June",191,Android 11,32,6.51,720x1600,3,5000,13,9999
https://www.gsmarena.com/vivo_s10_pro-11003.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s10-pro.jpg,vivo S10 Pro,"2021, July",173,Android 11,128,6.44,1080x2400,8,4050,108,46190
https://www.gsmarena.com/vivo_s10-11014.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s10-pro.jpg,vivo S10,"2021, July",173,Android 11,128,6.44,1080x2400,8,4050,64,32290
https://www.gsmarena.com/vivo_y73-11022.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21e.jpg,vivo Y73,"2021, June",170,Android 11,128,6.44,1080x2400,8,4000,64,18997
https://www.gsmarena.com/vivo_y72_5g_(india)-11012.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y72-5g-india.jpg,vivo Y72 5G,"2021, July",185.5,Android 11,128,6.58,1080x2408,8,5000,48,21041
https://www.gsmarena.com/vivo_y53s_4g-11007.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y53s-4g.jpg,vivo Y53s 4G,"2021, July",190,Android 11,128,6.58,1080x2408,6,5000,64,17980
